prize_year,category,prize,motivation,prize_share,laureate_id,laureate_type,full_name,birth_date,birth_city,birth_longitude,birth_latitude,birth_country,gender,organization_name,organization_city,organization_longitude,organization_latitude,organization_country,death_date,death_city,death_country
1964,Medicine,The Nobel Prize in Physiology or Medicine 1964,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",1-Feb,379,Individual,Feodor Lynen,1911-04-06,Munich,11.5819806,48.1351253,Germany,Male,Max-Planck-Institut für Zellchemie,Munich,11.5819806,48.1351253,Federal Republic of Germany,06/08/1979,Munich,Germany
1964,Peace,The Nobel Peace Prize 1964,NA,1-Jan,524,Individual,Martin Luther King Jr.,1929-01-15,"Atlanta, GA",-84.3876845,33.748752,United States of America,Male,NA,NA,NA,NA,NA,04/04/1968,"Memphis, TN",United States of America
1964,Physics,The Nobel Prize in Physics 1964,"""for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",1-Feb,81,Individual,Charles Hard Townes,1915-07-28,"Greenville, SC",-82.3940104,34.8526176,United States of America,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,27/01/2015,"Berkeley, CA",United States of America
1964,Physics,The Nobel Prize in Physics 1964,"""for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",1-Apr,82,Individual,Nicolay Gennadiyevich Basov,1922-12-14,Usman,NA,NA,Union of Soviet Socialist Republics (Russia),Male,P.N. Lebedev Physical Institute,Moscow,37.6173,55.755826,Union of Soviet Socialist Republics,01/07/2001,Moscow,Russia
1964,Physics,The Nobel Prize in Physics 1964,"""for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",1-Apr,83,Individual,Aleksandr Mikhailovich Prokhorov,1916-07-11,Atherton,-122.197743,37.4613272,Australia,Male,P.N. Lebedev Physical Institute,Moscow,37.6173,55.755826,Union of Soviet Socialist Republics,08/01/2002,Moscow,Russia
1965,Chemistry,The Nobel Prize in Chemistry 1965,"""for his outstanding achievements in the art of organic synthesis""",1-Jan,231,Individual,Robert Burns Woodward,1917-04-10,"Boston, MA",-71.0588801,42.3600825,United States of America,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,08/07/1979,"Cambridge, MA",United States of America
1965,Literature,The Nobel Prize in Literature 1965,"""for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people""",1-Jan,638,Individual,Mikhail Aleksandrovich Sholokhov,1905-05-24,Veshenskaya,41.7147172,49.6315639,Russia,Male,NA,NA,NA,NA,NA,21/02/1984,Veshenskaya,Union of Soviet Socialist Republics
1965,Medicine,The Nobel Prize in Physiology or Medicine 1965,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1-Mar,380,Individual,François Jacob,1920-06-17,Nancy,6.184417,48.692054,France,Male,Institut Pasteur,Paris,2.3522219,48.856614,France,19/04/2013,Paris,France
1965,Medicine,The Nobel Prize in Physiology or Medicine 1965,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1-Mar,381,Individual,André Lwoff,1902-05-08,Ainay-le-Château,2.691018,46.709714,France,Male,Institut Pasteur,Paris,2.3522219,48.856614,France,30/09/1994,Paris,France
1965,Medicine,The Nobel Prize in Physiology or Medicine 1965,"""for their discoveries concerning genetic control of enzyme and virus synthesis""",1-Mar,382,Individual,Jacques Monod,1910-02-09,Paris,2.3522219,48.856614,France,Male,Institut Pasteur,Paris,2.3522219,48.856614,France,31/05/1976,Cannes,France
1965,Peace,The Nobel Peace Prize 1965,NA,1-Jan,525,Organization,United Nations Children's Fund (UNICEF),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,Physics,The Nobel Prize in Physics 1965,"""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles""",1-Mar,84,Individual,Sin-Itiro Tomonaga,1906-03-31,Kyoto,135.7681489,35.011564,Japan,Male,Tokyo University of Education,Tokyo,139.6503106,35.6761919,Japan,08/07/1979,Tokyo,Japan
1965,Physics,The Nobel Prize in Physics 1965,"""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles""",1-Mar,85,Individual,Julian Schwinger,1918-02-12,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,16/07/1994,"Los Angeles, CA",United States of America
1965,Physics,The Nobel Prize in Physics 1965,"""for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles""",1-Mar,86,Individual,Richard P. Feynman,1918-05-11,"New York, NY",-74.0059728,40.7127753,United States of America,Male,California Institute of Technology (Caltech),"Pasadena, CA",-118.1445155,34.1477849,United States of America,15/02/1988,"Los Angeles, CA",United States of America
1966,Chemistry,The Nobel Prize in Chemistry 1966,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method""",1-Jan,232,Individual,Robert S. Mulliken,1896-06-07,"Newburyport, MA",-70.8772751,42.8125913,United States of America,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,31/10/1986,"Arlington, VA",United States of America
1966,Literature,The Nobel Prize in Literature 1966,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people""",1-Feb,639,Individual,Shmuel Yosef Agnon,1888-07-17,Buczacz (Buchach),25.3817159,49.064831,Austria-Hungary (Ukraine),Male,NA,NA,NA,NA,NA,17/02/1970,Rehovot,Israel
1966,Literature,The Nobel Prize in Literature 1966,"""for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength""",1-Feb,640,Individual,Nelly Sachs,1891-12-10,Berlin,13.404954,52.5200066,Germany,Female,NA,NA,NA,NA,NA,12/05/1970,Stockholm,Sweden
1966,Medicine,The Nobel Prize in Physiology or Medicine 1966,"""for his discovery of tumour-inducing viruses""",1-Feb,383,Individual,Peyton Rous,1879-10-05,"Baltimore, MD",-76.6121893,39.2903848,United States of America,Male,Rockefeller University,"New York, NY",-74.0059728,40.7127753,United States of America,16/02/1972,"New York, NY",United States of America
1966,Medicine,The Nobel Prize in Physiology or Medicine 1966,"""for his discoveries concerning hormonal treatment of prostatic cancer""",1-Feb,384,Individual,Charles Brenton Huggins,1901-09-22,Halifax,NA,NA,Canada,Male,"University of Chicago, Ben May Laboratory for Cancer Research","Chicago, IL",-87.6297982,41.8781136,United States of America,12/01/1997,"Chicago, IL",United States of America
1966,Physics,The Nobel Prize in Physics 1966,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms""",1-Jan,87,Individual,Alfred Kastler,1902-05-03,Guebwiller,7.209336,47.911586,Germany (France),Male,_cole Normale Supérieure,Paris,2.3522219,48.856614,France,07/01/1984,Bandol,France
1967,Chemistry,The Nobel Prize in Chemistry 1967,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",1-Feb,233,Individual,Manfred Eigen,1927-05-09,Bochum,7.2162363,51.4818445,Germany,Male,Max-Planck-Institut für Physikalische Chemie,Göttingen,NA,NA,Federal Republic of Germany,NA,NA,NA
1967,Chemistry,The Nobel Prize in Chemistry 1967,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",1-Apr,234,Individual,Ronald George Wreyford Norrish,1897-11-09,Cambridge,0.1312729,52.1950788,United Kingdom,Male,Institute of Physical Chemistry,Cambridge,0.1312729,52.1950788,United Kingdom,07/06/1978,Cambridge,United Kingdom
1967,Chemistry,The Nobel Prize in Chemistry 1967,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",1-Apr,235,Individual,George Porter,1920-12-06,Stainforth,-2.2731639,54.0992479,United Kingdom,Male,Royal Institution of Great Britain,London,-0.1275862,51.5072178,United Kingdom,31/08/2002,Canterbury,United Kingdom
1967,Literature,The Nobel Prize in Literature 1967,"""for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America""",1-Jan,641,Individual,Miguel Angel Asturias,1899-10-19,Guatemala City,-90.5068824,14.6349149,Guatemala,Male,NA,NA,NA,NA,NA,09/06/1974,Madrid,Spain
1967,Medicine,The Nobel Prize in Physiology or Medicine 1967,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",1-Mar,385,Individual,Ragnar Granit,1900-10-30,Helsinki,24.938379,60.1698557,Russian Empire (Finland),Male,Karolinska Institutet,Stockholm,18.0685808,59.3293235,Sweden,12/03/1991,Stockholm,Sweden
1967,Medicine,The Nobel Prize in Physiology or Medicine 1967,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",1-Mar,386,Individual,Haldan Keffer Hartline,1903-12-22,"Bloomsburg, PA",-76.4549457,41.003698,United States of America,Male,Rockefeller University,"New York, NY",-74.0059728,40.7127753,United States of America,17/03/1983,"Fallston, MD",United States of America
1967,Medicine,The Nobel Prize in Physiology or Medicine 1967,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",1-Mar,387,Individual,George Wald,1906-11-18,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,12/04/1997,"Cambridge, MA",United States of America
1967,Physics,The Nobel Prize in Physics 1967,"""for his contributions to the theory of nuclear reactions, especially his discoveries concerning the energy production in stars""",1-Jan,88,Individual,Hans Albrecht Bethe,1906-07-02,Strassburg (Strasbourg),7.7521113,48.5734053,Germany (France),Male,Cornell University,"Ithaca, NY",-76.5018807,42.4439614,United States of America,06/03/2005,"Ithaca, NY",United States of America
1968,Chemistry,The Nobel Prize in Chemistry 1968,"""for the discovery of the reciprocal relations bearing his name, which are fundamental for the thermodynamics of irreversible processes""",1-Jan,236,Individual,Lars Onsager,1903-11-27,Kristiania (Oslo),10.7522454,59.9138688,Norway,Male,Yale University,"New Haven, CT",-72.9278835,41.308274,United States of America,05/10/1976,"Coral Gables, FL",United States of America
1968,Literature,The Nobel Prize in Literature 1968,"""for his narrative mastery, which with great sensibility expresses the essence of the Japanese mind""",1-Jan,642,Individual,Yasunari Kawabata,1899-06-11,Osaka,135.5022535,34.6937249,Japan,Male,NA,NA,NA,NA,NA,16/04/1972,Zushi,Japan
1968,Medicine,The Nobel Prize in Physiology or Medicine 1968,"""for their interpretation of the genetic code and its function in protein synthesis""",1-Mar,388,Individual,Robert W. Holley,1922-01-28,"Urbana, IL",-88.2072697,40.1105875,United States of America,Male,Cornell University,"Ithaca, NY",-76.5018807,42.4439614,United States of America,11/02/1993,"Los Gatos, CA",United States of America
1968,Medicine,The Nobel Prize in Physiology or Medicine 1968,"""for their interpretation of the genetic code and its function in protein synthesis""",1-Mar,389,Individual,Har Gobind Khorana,1922-01-09,Raipur,81.6296413,21.2513844,India,Male,University of Wisconsin,"Madison, WI",-89.4007501,43.0721661,United States of America,09/11/2011,"Concord, MA",United States of America
1968,Medicine,The Nobel Prize in Physiology or Medicine 1968,"""for their interpretation of the genetic code and its function in protein synthesis""",1-Mar,390,Individual,Marshall W. Nirenberg,1927-04-10,"New York, NY",-74.0059728,40.7127753,United States of America,Male,National Institutes of Health,"Bethesda, MD",-77.0947092,38.984652,United States of America,15/01/2010,"New York, NY",United States of America
1968,Peace,The Nobel Peace Prize 1968,NA,1-Jan,526,Individual,René Cassin,1887-10-05,Bayonne,-1.474841,43.492949,France,Male,NA,NA,NA,NA,NA,20/02/1976,Paris,France
1968,Physics,The Nobel Prize in Physics 1968,"""for his decisive contributions to elementary particle physics, in particular the discovery of a large number of resonance states, made possible through his development of the technique of using hydrogen bubble chamber and data analysis""",1-Jan,89,Individual,Luis Walter Alvarez,1911-06-13,"San Francisco, CA",-122.4194155,37.7749295,United States of America,Male,University of California,"Berkeley, CA",-122.273042,37.8715226,United States of America,01/09/1988,"Berkeley, CA",United States of America
1969,Chemistry,The Nobel Prize in Chemistry 1969,"""for their contributions to the development of the concept of conformation and its application in chemistry""",1-Feb,237,Individual,Derek H. R. Barton,1918-09-08,Gravesend,0.370759,51.441884,United Kingdom,Male,Imperial College,London,-0.1275862,51.5072178,United Kingdom,16/03/1998,"College Station, TX",United States of America
1969,Chemistry,The Nobel Prize in Chemistry 1969,"""for their contributions to the development of the concept of conformation and its application in chemistry""",1-Feb,238,Individual,Odd Hassel,1897-05-17,Kristiania (Oslo),10.7522454,59.9138688,Norway,Male,University of Oslo,Oslo,10.7522454,59.9138688,Norway,11/05/1981,Oslo,Norway
1969,Economics,The Sveriges Riksbank Prize in Economic Sciences 1969,"""for having developed and applied dynamic models for the analysis of economic processes""",1-Feb,677,Individual,Ragnar Frisch,1895-03-03,Oslo,10.7522454,59.9138688,Norway,Male,University of Oslo,Oslo,10.7522454,59.9138688,Norway,31/01/1973,Oslo,Norway
1969,Economics,The Sveriges Riksbank Prize in Economic Sciences 1969,"""for having developed and applied dynamic models for the analysis of economic processes""",1-Feb,678,Individual,Jan Tinbergen,1903-04-12,the Hague,4.3006999,52.0704978,Netherlands,Male,The Netherlands School of Economics,Rotterdam,4.4777325,51.9244201,Netherlands,09/06/1994,the Hague,Netherlands
1969,Literature,The Nobel Prize in Literature 1969,"""for his writing, which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation""",1-Jan,643,Individual,Samuel Beckett,1906-04-13,Dublin,-6.2603097,53.3498053,Ireland,Male,NA,NA,NA,NA,NA,22/12/1989,Paris,France
1969,Medicine,The Nobel Prize in Physiology or Medicine 1969,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",1-Mar,391,Individual,Max Delbrück,1906-09-04,Berlin,13.404954,52.5200066,Germany,Male,California Institute of Technology (Caltech),"Pasadena, CA",-118.1445155,34.1477849,United States of America,09/03/1981,"Pasadena, CA",United States of America
